book_title,chapter_number,chapter_title,sentence_number,sentence_text
El Filibusterismo,27,Ang Prayle at ang Estudyante,7,Ayon naman kay Isagani ay ‘di kasalanan ng kabataan na magsalita laban sa may kapangyarihan na agad naman nilang pararatangan ng pilibustero dahil alam ng pari ang ibinubunga ng gayong paratang.
El Filibusterismo,27,Ang Prayle at ang Estudyante,8,Sinabi ng pari na ‘di niya inuusig si Isagani at malaya itong nakapagsasalita ng anuman sa kanyang klase.
El Filibusterismo,27,Ang Prayle at ang Estudyante,9,Sa halip ay paborito pa nga daw niya si Isagani.
El Filibusterismo,27,Ang Prayle at ang Estudyante,10,Pangiti namang nagpasalamat ang binata at sinabing itinatangi rin niya ang katedratiko. ‘Di raw gaya ni Padre Fernandez ang ibang prayleng Dominikong  katedratiko.
El Filibusterismo,27,Ang Prayle at ang Estudyante,11,Saka nisa-isa ang mga sakit sa pagtuturo ng mga prayle.
El Filibusterismo,27,Ang Prayle at ang Estudyante,12,Napakagat-labi lamang si Padre Fernandez at sinabi nitong lampas na sa guhit ng pag-uusap ang mga paratang ni Isagani.
El Filibusterismo,27,Ang Prayle at ang Estudyante,13,Giit naman ni Isagani na ang mga prayle sa lahat ng orden ay naging mga kontratista ng karunungan at sila umano ang nagsasabi mismo sa mga mag- aaral na hindi raw sila nararapat matuto dahil balang araw ay magpapahayag ang mga ito ng paglaya.
El Filibusterismo,27,Ang Prayle at ang Estudyante,14,"Dagdag pa ni Isagani, ang kalayaan ay katambal ng tao at gayundin ng talino at katarungan."
El Filibusterismo,27,Ang Prayle at ang Estudyante,15,Ang pagtanggi ng mga prayle na matuto sila at lumaya ang dahilan ng kawalan ng kanilang kasiyahan.
El Filibusterismo,27,Ang Prayle at ang Estudyante,16,"Anang pari, ang karunungan daw ay hindi ipinagkakaloob kundi sa karapat- dapat lamang."
El Filibusterismo,27,Ang Prayle at ang Estudyante,17,Ipagkaloob daw iyon sa mga walang tibay ng loob at kapos sa wastong asal ay taliwas sa layunin.
El Filibusterismo,27,Ang Prayle at ang Estudyante,18,Ngunit tinutulan ito ni Isagani.
El Filibusterismo,27,Ang Prayle at ang Estudyante,19,"Aniya, kung ano daw sila ngayon ay ang mga pari ang may gawa."
El Filibusterismo,27,Ang Prayle at ang Estudyante,20,Ang bayan daw na inaalipin ay natutong magkunwari; ang paghaharian ay lumikha ng mga alipin.
El Filibusterismo,27,Ang Prayle at ang Estudyante,21,"Ipagpalagay daw nila, kahit di totoo, na ang mga estudyante ay mga walang dakilang asal at katibayan ng loob."
El Filibusterismo,27,Ang Prayle at ang Estudyante,22,Sino daw ang may kasalanan?
El Filibusterismo,27,Ang Prayle at ang Estudyante,23,Sila daw ba o ang mga nagturo sa kanila sa loob ng may tatlong siglo?
El Filibusterismo,27,Ang Prayle at ang Estudyante,24,"Kung pagkatapos ng panahong iyon ay walang nayari ang manggagawa ng palayok kundi mga sira, siya’y napakatanga na raw marahil."
El Filibusterismo,27,Ang Prayle at ang Estudyante,25,O baka daw marumi ang putik na ginamit?
El Filibusterismo,27,Ang Prayle at ang Estudyante,26,"Dagdag muli ni Isagani, “Kung gayo’y higit pang napakahangal gayong alam na palang masama at marumi ang putik ay bakit nagpapatuloy pa sa pagsasayang ng panahon, at ‘di lamang hangal, kundi manlilinlang at magnanakaw pa dahil alam nang walang ibubunga ang ginagawa niya’y patuloy pa sa pagtangap kabayaran at ‘di lamang hangal, mandaraya at magnanakaw kundi isa pang talipandas dahil ayaw nilang subukin ang kakayahan ng iba sa paggawa ng magiging kapaki-pakinabang.” Nakilala ng pari ang kanyang kagipitan at noon lamang siya nakaranas ng pagkatalo sa isang estudyanteng Pilipino lamang."
El Filibusterismo,27,Ang Prayle at ang Estudyante,27,Nabanggit ng pari na ang utos na sinusunod nila ay galing lamang sa pamahalaan.
El Filibusterismo,27,Ang Prayle at ang Estudyante,28,Ngunit pinulaan ni Isagani ang pagtatago ni Padre Fernandez sa likod ng pamahalaan.
El Filibusterismo,27,Ang Prayle at ang Estudyante,29,Muling nangatwiran ang pari at sinabing ang ibig daw niyang sabihin ay may mga batas na mabuti ang layon nguni’t masama ang ibinubunga.
El Filibusterismo,27,Ang Prayle at ang Estudyante,30,Ang masamang ugali ng mga mag-aaral ay ‘di daw dapat isisi sa kanila o kahit sa Pamahalaan kundi sa masamang pagkakatatag umano ng kanilang kapisanan.
El Filibusterismo,27,Ang Prayle at ang Estudyante,31,"Ani Isagani, “Opo, may pumipilit na sila’y mag-aral."
El Filibusterismo,27,Ang Prayle at ang Estudyante,32,Katungkulan ng bawat tao na hanapin ang kanilang kaganapan ng pagkatao.
El Filibusterismo,27,Ang Prayle at ang Estudyante,33,Katutubo sa tao na linangin ang kanyang talino at lalong matindi ang nais na ito dahil ito’y hinahadlangan.
El Filibusterismo,27,Ang Prayle at ang Estudyante,34,Ang bumubuhay sa pamahalaan ay humihingi sa pamahalaan ng liwanag upang lalong makatulong sa bansa.
El Filibusterismo,27,Ang Prayle at ang Estudyante,35,Pamahalaan na rin at ang mga prayle na rin ang pumipilit na kaming mga indiyo ay maghanap ng karunungan dahil sa inyong pag-aglahi sa amin sa kawalang pinag-aralan at kamangmangan.
El Filibusterismo,27,Ang Prayle at ang Estudyante,36,Kami’y inyong hinuhubaran at pagkarapos ay pinagtatawanan ninyo ang aming kahihiyan.”
El Filibusterismo,28,Pagkatakot,1,Sa El Grito ay pinangalandakan ni Ben Zayb na tama siya sa madalas niyang sabihin na nakasasama sa Pilipinas ang pagtuturo sa kabataan.
El Filibusterismo,28,Pagkatakot,2,Pinatutunayan umano ito ng mga paskil.
El Filibusterismo,28,Pagkatakot,3,Binalot ng takot ang lahat mula sa Heneral hanggang sa mga Intsik.
El Filibusterismo,28,Pagkatakot,4,Hindi na din nakapunta sa basar ni Quiroga ang mga prayle.
El Filibusterismo,28,Pagkatakot,5,Inayos din ng mga Intsik ang kanilang mga tindahan upang madali itong maisara kung sakali.
El Filibusterismo,28,Pagkatakot,6,"Naisip ni Quiroga na sumangguni kay Simoun upang itanong kung panahon na upang gamitin ang mga baril, pulbura at bala na ipinatago nito sa kanya."
El Filibusterismo,28,Pagkatakot,7,Ayon sa napag-usapan nila ni Simoun ay palihim na ilalagay ang mga baril sa mga bahay-bahay at saka magpapahalughog ang pamahalaan.
El Filibusterismo,28,Pagkatakot,8,Maraming madarakip lalo sa mga mayayaman at ito ay magpapatulong sa kanila na mangangahulugan ng malaking salapi.
El Filibusterismo,28,Pagkatakot,9,Ngunit hindi nakausap ni Quiroga si Simoun.
El Filibusterismo,28,Pagkatakot,10,Ipinasabi lamang na huwag galawin ang anuman sa kinalalagyan.
El Filibusterismo,28,Pagkatakot,11,Pumuta si Quiroga kay Don Custodio upang isangguni kung dapat niyang sandatahan ang sariling tahanan.
El Filibusterismo,28,Pagkatakot,12,Subalit ayaw rin tumanggap ng bisita si Don Custodio.
El Filibusterismo,28,Pagkatakot,13,Kaya naman kay Ben Zayb nagtungo si Quiroga.
El Filibusterismo,28,Pagkatakot,14,May dalawang rebolber na nakapatong sa mga papeles ng manunulat kaya ng makita niya ang mga ito ay nagpaalam kaagad ang intsik at nagdahilang may sakit.
El Filibusterismo,28,Pagkatakot,15,Kinahapunan ay may kumalat na balitang may panayam ang mga estudyante at mga tulisan sa San Mateo.
El Filibusterismo,28,Pagkatakot,16,Ang balak daw na paglusob ng mga ito sa lungsod  ay nabuo sa isang Pansiterya.
El Filibusterismo,28,Pagkatakot,17,May bapor pandigma pa daw ang mga Aleman.
El Filibusterismo,28,Pagkatakot,18,May mga estudyante daw na nagtungo sa Malakanyang upang magpahayag ng pagkamaka-Kastila ngunit nahulihan sila ng armas kaya ang mga ito ay pinagkukulong.
El Filibusterismo,28,Pagkatakot,19,Naligtas daw ang Heneral dahil noo’y nakikipanayam sa mga puno ng orden o provincial sa Pilipinas.
El Filibusterismo,28,Pagkatakot,20,May nagmungkahi na magpabaril ng isang dosenang pilibusterilyo upang matigil ang gulo.
El Filibusterismo,28,Pagkatakot,21,Sabi naman ng isa’y sapat nang palakarin sa mga lansangan ang mga kawal na kabayuhan at may hilang kanyon upang ang lahat ay magsisipanhik ng bahay para manahimik.
El Filibusterismo,28,Pagkatakot,22,"Anang isa, pagpapatayin ang mayayaman at linisin ang bayan."
El Filibusterismo,28,Pagkatakot,23,May naghalughog sa bahay ni Kapitan Tiyago kung saan si Basilio ay nanunuluyan.
El Filibusterismo,28,Pagkatakot,24,Hinahanap nila ang mga kasulatan ng binata.
El Filibusterismo,28,Pagkatakot,25,Maya-maya’y dumating si Padre Irene saka nagbalita ng mga nakakatakot sa matanda.
El Filibusterismo,28,Pagkatakot,26,Natakot si Kapitan Tiyago sa mga kwento ng pari.
El Filibusterismo,28,Pagkatakot,27,Napadilat ang Kapitan habang nakakapit sa kura.
El Filibusterismo,28,Pagkatakot,28,Nagpumilit siyang makabangon ngunit hindi niya kaya.
El Filibusterismo,28,Pagkatakot,29,Bumagsak ito na bumubula ang bibig saka namatay.
El Filibusterismo,28,Pagkatakot,30,Nakahawak ang patay kay Padre Irene na nakaladkad niya hanggang sa gitna ng silid.
El Filibusterismo,28,Pagkatakot,31,Sa isang binyagan kinagabihan ay may nagsabog ng kwalta.
El Filibusterismo,28,Pagkatakot,32,Nag-agawan ang mga bata kaya maingay sa may pinto ng simbahan.
El Filibusterismo,28,Pagkatakot,33,May nagdaang opisyal at nabigla ito sa mga nakita.
El Filibusterismo,28,Pagkatakot,34,Inakala niyang gawa iyon ng mga pilibusterilyo kaya hinabol ng sable ang mga batang nagsipasok sa simbahan.
El Filibusterismo,28,Pagkatakot,35,Nagtakbuhan ang mga tao dahil nagsimula na raw ang himagsikan.
El Filibusterismo,28,Pagkatakot,36,May dalawang tao na nahuling nagbabaon ng sandata sa silong ng isang bahay na tabla.
El Filibusterismo,28,Pagkatakot,37,Hinabol ng mga tao ang dalawa upang ibigay sa pamahalaan ngunit hindi nila iyon nahuli.
El Filibusterismo,28,Pagkatakot,38,Ang mga baril ay lumang eskopeta na maari pang makasugat sa gagamit.
El Filibusterismo,28,Pagkatakot,39,May beteranong napatay ng isang kawani sa pag-aakalang isa itong estudyante.
El Filibusterismo,28,Pagkatakot,40,Patay rin ang isang bingi na hindi sumagot ng tanungin.
El Filibusterismo,28,Pagkatakot,41,Sa isang tindahan ay napag-usapan si Tadeo.
El Filibusterismo,28,Pagkatakot,42,Binaril na raw ito kaya napadaing ang babaeng kausaP. Marami raw kasing utang sa ginang si Tadeo.
El Filibusterismo,28,Pagkatakot,43,Sinabihan naman siya na baka raw madamay pa kay Tadeo ang may-ari ng tindahan kaya natahimik ang babaeng kanina lang ay dumaraing.
El Filibusterismo,28,Pagkatakot,44,Si Isagani naman daw ay kusang nagpadakiP. Isa daw siyang luku-luko ayon sa usapan.
El Filibusterismo,28,Pagkatakot,45,Malamang daw ay babarilin din iyon.
El Filibusterismo,28,Pagkatakot,46,Wala namang paki ang babae dahil wala naman daw utang sa kanya ang binata.
El Filibusterismo,28,Pagkatakot,47,Baka daw pakasal na din sa iba si Paulita.
El Filibusterismo,28,Pagkatakot,48,Halos lahat ng mga bahay ay may nagru-rosaryo.
El Filibusterismo,28,Pagkatakot,49,"Sa tinutuluyan nina Palcido Penitente, hindi naniniwala ang platero sa mga paskil."
El Filibusterismo,28,Pagkatakot,50,Si Padre Salvi lang daw ang may gawa noon.
El Filibusterismo,28,Pagkatakot,51,Ayon naman sa isa ay si Quiroga ang may gawa dahil may ibig daw ipasok na kontrabando ang Instik na nasa look na sandaang libong pisong mehikano.
El Filibusterismo,28,Pagkatakot,52,Nagkaroon daw ng kaguluhan.
El Filibusterismo,28,Pagkatakot,53,Pinadulasan ang mga kawani sa adwana at nakalusot ang salapi.
El Filibusterismo,28,Pagkatakot,54,Pagkaraan ay may narinig silang mga yabag.
El Filibusterismo,28,Pagkatakot,55,Kay Quiroga naputol ang usapan ngunit kunwari’y binanggit ng isa si San Pascual Bailon.
El Filibusterismo,28,Pagkatakot,56,Ang dumating pala ay si Placido kasama ang manggagawa ng kuwitis o pulbura ni Simoun.
El Filibusterismo,28,Pagkatakot,57,Hindi raw nakausap ni Placido ang mga bilanggo.
El Filibusterismo,28,Pagkatakot,58,Ayon sa manggagawa ng pulbura ay magpupugutan ng ulo sa gabing iyon.
El Filibusterismo,28,Pagkatakot,59,Hindi daw mangyayari iyon sabi ng isa dahil si Simoun na siyang madalas magpayo ng ganun ay maysakit.
El Filibusterismo,28,Pagkatakot,60,Nagkatinginan na lang ang dalawang bagong dating.
El Filibusterismo,28,Pagkatakot,61,Pinalitan ang mga tanod sa pinto ng siyudad nang gabing iyon.
El Filibusterismo,28,Pagkatakot,62,Mga artilyerong Kastila ang ipinalit.
El Filibusterismo,28,Pagkatakot,63,Kinabukasan sa Luneta ay may nakitang bangkay ng isang dalagitang kayumanggi.
El Filibusterismo,28,Pagkatakot,64,Halos hubad ang bangkay.
El Filibusterismo,28,Pagkatakot,65,Nakita man iyon ni Ben Zayb ay ‘di na rin niya ibinalita.
El Filibusterismo,29,Ang Huling Pati-ukol kay Kapitan,1,Tiyago Marangya ang libing ni Kapitan Tiyago.
El Filibusterismo,29,Ang Huling Pati-ukol kay Kapitan,2,Hinirang si Padre Irene na tagapamahala at tagapagpatupad ng testamento ng kapitan.
El Filibusterismo,29,Ang Huling Pati-ukol kay Kapitan,3,"Ang malaking kayamanan ng namatay ay napunta sa Sta. Clara, sa Papa, sa Arsobispo, at sa mga orden."
El Filibusterismo,29,Ang Huling Pati-ukol kay Kapitan,4,Ang dalawanpung piso ay itinira para pangmatrikula ng mga estudyanteng mahihiraP. Inalis ni Kapitan Tiyago ang dalawampu’t limang piso na pamana kay Basilio dahil sa kawalang-utang na loob umano nito ngunit isinauli ni Padre Irene at siya na raw ang magpapaluwal sa sariling bulsa.
El Filibusterismo,29,Ang Huling Pati-ukol kay Kapitan,5,Pinagtatalunan nila kung anong damit ang susuotin ni Kapitan Tiyago.
El Filibusterismo,29,Ang Huling Pati-ukol kay Kapitan,6,Ipinirisinta ni Kapitan Tinong ang kanyang sirang damit-Pransiskano na nabili niya sa isang prayle sa halagang tatlumpu’t anim na piso.
El Filibusterismo,29,Ang Huling Pati-ukol kay Kapitan,7,Handa raw niya itong ibigay sa kaibigan na ni minsan ay hindi niya nadalaw noong nabubuhay pa.
El Filibusterismo,29,Ang Huling Pati-ukol kay Kapitan,8,Ang sastre ay tumutol at sinabing dapat prak ang ipasuot dahil ito ang suot ng kapitan nang magpakita sa mga mongha at ito ay laging naka-prak kapag dumadalo noong araw sa mga pagtitipon.
El Filibusterismo,29,Ang Huling Pati-ukol kay Kapitan,9,Nagprisinta pa ang sastre na hindi sisingilin nang mahal kapag sa kanya ipinagawa ang ipababaong damit.
El Filibusterismo,29,Ang Huling Pati-ukol kay Kapitan,10,Tatlumpu’t dalawang piso ang halaga ng niyari niyang damit.
El Filibusterismo,29,Ang Huling Pati-ukol kay Kapitan,11,Ngunit sa bandng huli ay si Padre Irene pa rin ang nasunod kaya isang lumang damit ng Kapitan ang ipinasuot nito.
El Filibusterismo,29,Ang Huling Pati-ukol kay Kapitan,12,Usap-usapan na nagpakita umano ang kaluluwa ni Kapitan Tiyago.
El Filibusterismo,29,Ang Huling Pati-ukol kay Kapitan,13,"Dala ng namatay ang kanyang sasabunging manok, ang pisngi niya ay nananambok sa nganga at nasa kanyang bibig ang opyo."
El Filibusterismo,29,Ang Huling Pati-ukol kay Kapitan,14,Ang mga kasama ni Kapitan Tiyago sa sabungan na naroon ay pinag-usapan kung hahamunin kaya ni Kapitan Tiyago si San Pedro na pagsabungin ang kanilang manok sa langit.
El Filibusterismo,29,Ang Huling Pati-ukol kay Kapitan,15,"Ayon kay Don Primitivo, naniniwala siyang parehong mananalo sina San Pedro at Kapitan Tiyago sa pagsasabong."
El Filibusterismo,29,Ang Huling Pati-ukol kay Kapitan,16,Sinalungat naman ni Martin Aristorenas ang teorya ni Don Primitivo.
El Filibusterismo,29,Ang Huling Pati-ukol kay Kapitan,17,"Para sa kanya, meron talagang mananalo at matatalo."
El Filibusterismo,29,Ang Huling Pati-ukol kay Kapitan,18,Tatlong pari ang nagmisa sa libing.
El Filibusterismo,29,Ang Huling Pati-ukol kay Kapitan,19,Maraming kamanyang ang sinunog at agua bendita ang ipinandilig sa kabaong.
El Filibusterismo,29,Ang Huling Pati-ukol kay Kapitan,20,Hindi rin mabilang ang inawit na mga awiting Latin tungkol sa patay.
El Filibusterismo,29,Ang Huling Pati-ukol kay Kapitan,21,Marami rin ang sumakit ang ulo sa katutugtog ng plegarya.
El Filibusterismo,29,Ang Huling Pati-ukol kay Kapitan,22,Humanga ang lahat sa libing ni Kapitan Tiyago.
El Filibusterismo,29,Ang Huling Pati-ukol kay Kapitan,23,Si Donya Patrocinio na kalaban naman ng kapitan noon sa pagkabanal ay inggit na inggit sa libing ni Kapitan Tiyago at tila nagnanais na mamatay na rin kinabukasan upang magkaroon ng libing na higit pa sa naging libing yumaong katunggali.
El Filibusterismo,30,Si Juli,1,Balita sa buong San Diego ang pagkamatay ni Kapitan Tiyago at pagkakadakip kay Basilio.
El Filibusterismo,30,Si Juli,2,Dinamdam ito ng buong bayan lalo na si Juli.
El Filibusterismo,30,Si Juli,3,Hindi mawala sa kanyang isip ang sinapit ng katipan.
El Filibusterismo,30,Si Juli,4,Nais niyang makalaya ito kaya naisip niyang lapitan si Padre Camorra dahil alam niyang isang salita lamang ng pari ay makakalabas ng kulungan si Basilio.
El Filibusterismo,30,Si Juli,5,Gabi-gabing hindi pinapatulog ng pangamba ang dalaga at madalas din siyang bangungutin.
El Filibusterismo,30,Si Juli,6,Urong-sulong siya kung hihingi ng tulong sa pari o hindi.
El Filibusterismo,30,Si Juli,7,Makaraan ang ilang araw ay nabalitaan niyang nag-iisa na lamang sa kulungan si Basilio dahil nakalaya na ang ibang mga nakapiit.
El Filibusterismo,30,Si Juli,8,Wala tagapagtanggol si Basilio at wala rin naman kamag-anak lalo pa’t kamakailan lang ay namatay na si Kapitan Tiyago.
El Filibusterismo,30,Si Juli,9,Ipatatapon daw ito sa Carolinas.
El Filibusterismo,30,Si Juli,10,Ayaw mang pumunta ni Juli sa kumbento upang humingi ng tulong kay Padre Camorra dahil natatakot siya sa binabalak at hinihinging kapalit nito ay napilitan pa rin siyang humingi ng tulong dito.
El Filibusterismo,30,Si Juli,11,Pinilit din siya ni Hermana Bali sa pag-aakalang ang pari na lamang ang pag-asa ni Basilio.
El Filibusterismo,30,Si Juli,12,Nang hapong iyon ay nagawa ni Padre Camorra ang panghahalay kay Juli.
El Filibusterismo,30,Si Juli,13,"Kinagabihan, usap-usapan si Juli at ang pagtalon niya sa bintana ng kumbento na kanyang ikinamatay."
El Filibusterismo,30,Si Juli,14,Patakbo siyang nilapitan ni Hermana Bali at bumaba sa pinto ng kumbento.
El Filibusterismo,30,Si Juli,15,Ang lolo ni Juli na si Tandang Selo ay nagsisigaw at nagwala sa harap ng kumbento.
El Filibusterismo,30,Si Juli,16,Hindi niya kinaya ang nangyari sa apo.
El Filibusterismo,30,Si Juli,17,Bigo rin siya sa paghahanap ng hustisiya kaya naisipan na lang ng matanda na sumama sa mga tulisan.
El Filibusterismo,31,Ang Mataas na Kawani,1,Hindi nabalita sa mga pahayagan ang pagkamatay ni Juli.
El Filibusterismo,31,Ang Mataas na Kawani,2,Ang tanging nabalita sa tulong ni Ben Zayb ay ang kabutihan umano ng Heneral.
El Filibusterismo,31,Ang Mataas na Kawani,3,Nakalaya na sina Makaraig at Isagani at tanging si Basilio na lamang ang hindi.
El Filibusterismo,31,Ang Mataas na Kawani,4,Ipinagtanggol ng Mataas na Kawani si Basilio.
El Filibusterismo,31,Ang Mataas na Kawani,5,Mabuting bata raw ito at malapit nang matapos sa panggagamot.
El Filibusterismo,31,Ang Mataas na Kawani,6,Lalo lamang napahamak si Basilio dahil bawat sabihin ng kawani ay panay ang tutol ng Heneral.
El Filibusterismo,31,Ang Mataas na Kawani,7,Dapat daw ay magkaroon ng halimbawang ‘di dapat tularan ang mga mahilig sa pagbabago.
El Filibusterismo,31,Ang Mataas na Kawani,8,Pinagbintangan si Basilio ng Heneral na gumamit ng bawal na aklat sa medisina.
El Filibusterismo,31,Ang Mataas na Kawani,9,Ayon sa Kawani ay dapat matakot ang Heneral sa bayan.
El Filibusterismo,31,Ang Mataas na Kawani,10,Natawa lamang ang Heneral dahil wala umano siyang pakialam sa bayan sapagkat ang naglagay sa kanya sa pwesto ay ang bayang Espanya at hindi ang bansang Pilipinas.
El Filibusterismo,31,Ang Mataas na Kawani,11,"Kapag itinanggi umano sa isang bayan ang liwanag, tahanan, katarungan at kalayaan ay ituturing ng bayan na magnanakaw ang nagtanggi ng mga ito."
El Filibusterismo,31,Ang Mataas na Kawani,12,Pagkaalis ng Kawani makaraan ang dalawang oras ay nagbitiw ito sa tungkulin at nagsabing siya’y uuwi na sa Espanya lulan ng kasunod na bapor.
El Filibusterismo,32,Ang Bunga ng mga Paskil,1,Dahil sa mga nangyari sa mga mag-aaral ay hindi na nagpaaral ng mga anak ang mga magulang.
El Filibusterismo,32,Ang Bunga ng mga Paskil,2,Sa unibersidad naman ay maraming bumagsak at bihira ang pumasa sa mga eksamen at sa kanilang kurso.
El Filibusterismo,32,Ang Bunga ng mga Paskil,3,Hindi man nakapasa ay ikinatuwa pa rin iyon ni Tadeo at sinunog pa ang kanyang mga aklat.
El Filibusterismo,32,Ang Bunga ng mga Paskil,4,"Hindi rin nakapasa sina Makaraig, Pecson, at Juanito Pelaez."
El Filibusterismo,32,Ang Bunga ng mga Paskil,5,Si Pelaez ay napatali sa negosyo ng ama.
El Filibusterismo,32,Ang Bunga ng mga Paskil,6,Nagmadali namang pumunta sa Europa si Makaraig.
El Filibusterismo,32,Ang Bunga ng mga Paskil,7,Sina Isagani at Sandoval lamang ang nakapasa.
El Filibusterismo,32,Ang Bunga ng mga Paskil,8,Si Basilio naman’y hindi pa nakakakuha ng pagsusulit dahil nasa bilangguan pa.
El Filibusterismo,32,Ang Bunga ng mga Paskil,9,Sa bilangguan na rin niya nalaman ang pagkawala ni Tandang Selo at pagkamatay ni Juli.
El Filibusterismo,32,Ang Bunga ng mga Paskil,10,Sa tulong ng kutserong si Sinong na tanging dumadalaw sa  kanya ay nalaman niyang lahat ang mga pangyayari.
El Filibusterismo,32,Ang Bunga ng mga Paskil,11,"Samantala, ayon kay Ben Zayb ay mabuti na ang lagay ni Simoun."
El Filibusterismo,32,Ang Bunga ng mga Paskil,12,Mamamahala umano ito ng isang piging sa bahay ni Kapitan Tiyago na nakuha ni Don Timoteo Pelaez sa murang halaga.
El Filibusterismo,32,Ang Bunga ng mga Paskil,13,Mula noo’y madalas si Simoun sa tindahan ng mga Pelaez na usap-usapan ng iba na pinakisamahan na niya.
El Filibusterismo,32,Ang Bunga ng mga Paskil,14,Ilang linggo lang ay nabalitang ikakasal na si Juanito kay Paulita.
El Filibusterismo,32,Ang Bunga ng mga Paskil,15,Bagay umano ang dalawa dahil pareho silang walang-isip at makasarili.
El Filibusterismo,32,Ang Bunga ng mga Paskil,16,Buwan na ng Abril at limot na ang mga pangamba.
El Filibusterismo,32,Ang Bunga ng mga Paskil,17,Hinintay-hintay ng buong Maynila ang piging sa kasal nina Juanito at Paulita.
El Filibusterismo,32,Ang Bunga ng mga Paskil,18,"Isang bagay lang ang pinagkakaabalahan at iniisip ng ilan, ang makipagkaibigan kay Simoun at Don Timoteo Pelaez para maimbita sa kasal."
El Filibusterismo,32,Ang Bunga ng mga Paskil,19,Ninong daw ang Kapitan Heneral sa nalalapit na kasal at si Simoun ang mag- aayos at maghahanda nito.
El Filibusterismo,33,Ang Huling Matuwid,1,Maaga pa ay inayos na ni Simoun ang kanyang mga hiyas at armas.
El Filibusterismo,33,Ang Huling Matuwid,2,Araw na ng kanyang pag-alis at sasabay na siya sa Kapitan Heneral.
El Filibusterismo,33,Ang Huling Matuwid,3,Naniniwala ang marami na hindi magpapaiwan si Simoun dahil baka marami ang mga  taong galit at maghiganti sa kanya o kaya naman ay pag-uusigin siya ng kahaliling Heneral.
El Filibusterismo,33,Ang Huling Matuwid,4,Kinahapunan ay nagkulong si Simoun sa kanyang silid at nagbilin na wala siyang ibang tatanggapin kundi si Basilio lamang.
El Filibusterismo,33,Ang Huling Matuwid,5,Dumating si Basilio at nagulat ni Simoun sa laki ng ipinagbago ng binata.
El Filibusterismo,33,Ang Huling Matuwid,6,"Payat na payat na ito, humpak ang mga pisngi, gulo ang buhok, walang ayos ang pananamit at wala na ang dating amo ng kanyang mga mata."
El Filibusterismo,33,Ang Huling Matuwid,7,Si Basilio ay tila isang patay na muling nabuhay.
El Filibusterismo,33,Ang Huling Matuwid,8,Nasambit ni Basilio kay Simoun na naging masama siyang anak dahil hindi niya ipinaghiganti ang kasawian ng kanyang ina at kapatid.
El Filibusterismo,33,Ang Huling Matuwid,9,Sa kanyang pag-iwas kay Simoun at sa mga plano nito ay wala umano siyang napala kundi ang pagkakulong.
El Filibusterismo,33,Ang Huling Matuwid,10,Handa na raw siyang sumanib dito.
El Filibusterismo,33,Ang Huling Matuwid,11,Nagsalita si Simoun at sinabing nasa panig daw pala niyang talaga ang katwiran.
El Filibusterismo,33,Ang Huling Matuwid,12,Ang kanyang usapin ay siyang usapin ng mga sawimpalad na tulad ni Basilio.
El Filibusterismo,33,Ang Huling Matuwid,13,Tumayo si Basilio at sinabing matutuloy na ang himagsikan dahil hindi na siya nag-aalinlangan.
El Filibusterismo,33,Ang Huling Matuwid,14,Si Simoun naman ay nagsabi na ang nagtulak sa kanya upang ipagtuloy ang kanyang mga balak ay ang mga mabait na hindi makapagdesisyon ng maigi at ayaw ng gulo.
El Filibusterismo,33,Ang Huling Matuwid,15,"Kung nagkatulungan na daw sana noon pa ang mga nasa mataas na lipunan at ang mga nasa ibaba, ang gawain sana ay mapagkawanggawa at hindi madugo at buktot."
El Filibusterismo,33,Ang Huling Matuwid,16,Nagpunta sila sa laboratoryo at ipinakita ni Simoun ang isang granada kay Basilio.
El Filibusterismo,33,Ang Huling Matuwid,17,Napag-usapan nila kung paano ito ginagamit at saan nila ito gagamitin.
El Filibusterismo,33,Ang Huling Matuwid,18,Sa kapistahan daw umano nila gagamitin ang tila ilawan ngunit isang granada na pipinsala sa mga bisita sa piSta. Ang plano ay magtatagpo sina Kabesang Tales at Simoun sa siyudad upang agawin ang mga armas na itinago ni Simoun sa tindahan ni Quiroga.
El Filibusterismo,33,Ang Huling Matuwid,19,Si Basilio naman ang namumuno sa mga arabal at pag-aagaw ng mga tulay.
El Filibusterismo,33,Ang Huling Matuwid,20,Magkukuta siya roon upang sumaklolo kina Simoun.
El Filibusterismo,33,Ang Huling Matuwid,21,Papatayin niya ang lahat ng laban sa paghihimagsik at lahat ng lalaking tatangging sumama at humawak ng sandata.
El Filibusterismo,33,Ang Huling Matuwid,22,Sinabihan ni Simoun si Basilio na sa ikasampu ng gabi ay magkikita sila sa tapat ng simbahan ng San Sebastian para sa mga huling tagubilin.
El Filibusterismo,34,Ang Kasal ni Paulita,1,Ika-walo na ng gabi.
El Filibusterismo,34,Ang Kasal ni Paulita,2,Nasa daan pa si Basilio ng maisip na makituloy sa kaibigang si Isagani.
El Filibusterismo,34,Ang Kasal ni Paulita,3,Ngunit hindi pala umuwi ang kaibigan sa buong araw na iyon.
El Filibusterismo,34,Ang Kasal ni Paulita,4,Dalawang oras na lang at sasabog na ang ilawan ni Simoun.
El Filibusterismo,34,Ang Kasal ni Paulita,5,Marami tiyak ang mamamatay.
El Filibusterismo,34,Ang Kasal ni Paulita,6,Sinalat ni Basilio ang kanyang rebolber at naalala ang babala ni Simoun na lumayo siya sa daang Anloague.
