book_title,chapter_number,chapter_title,sentence_number,sentence_text
Noli Me Tangere,32,Ang Paghugos,26,Napilitang kuhanin ni Ibarra ang pala at ikinatuwa naman ito ng mga panauhin.
Noli Me Tangere,32,Ang Paghugos,27,Sa isang iglap ay kumawata ang mga lubid na siyang humahawak sa malaking bato.
Noli Me Tangere,32,Ang Paghugos,28,Nagulantang ang lahat.
Noli Me Tangere,32,Ang Paghugos,29,Ang iba ay piniling lumayo ngunit may ilan-ilang lumapit upang tignan kung sino ang nadaganan ng malaking bato.
Noli Me Tangere,32,Ang Paghugos,30,Nakita ng lahat ang nakatayong si Ibarra habang hawak ang pala.
Noli Me Tangere,32,Ang Paghugos,31,Sa paanan ng binata ay may duguang katawan ng isang madilaw na lalaki.
Noli Me Tangere,33,Ang Malayang Isipan,1,Hindi inaasahan ni Ibarra ang pagpunta ni Elias sa bahay nila.
Noli Me Tangere,33,Ang Malayang Isipan,2,Muling nagbigay ng babala si Elias kay Ibarra.
Noli Me Tangere,33,Ang Malayang Isipan,3,"Aniya, kailangang isipin ng kalaban ni Ibarra na sila ay pinagkakatiwalaan nito upang ito ay manatiling ligtas."
Noli Me Tangere,33,Ang Malayang Isipan,4,Hindi naman matukoy ni Ibarra kung sino ang kalabang tinutukoy nito.
Noli Me Tangere,33,Ang Malayang Isipan,5,Ayon kay Elias isa sa mga kalaban ni Ibarra ay ang madilaw na tao.
Noli Me Tangere,33,Ang Malayang Isipan,6,Nanghinayang si Ibarra sa pagkamatay ng madilaw na tao dahil makakausap sana nila ito kung ito ay nabuhay.
Noli Me Tangere,33,Ang Malayang Isipan,7,Ngunit di naman sang-ayon si Elias dahil maaari itong makatakas kung ito ay nabuhay.
Noli Me Tangere,33,Ang Malayang Isipan,8,Napunta naman ang usapan sa milagro.
Noli Me Tangere,33,Ang Malayang Isipan,9,Higit na pinaniniwalaan ni Elias ang Panginoon kaysa sa milagro.
Noli Me Tangere,33,Ang Malayang Isipan,10,Maya-maya pa ay nagpaalam na rin si Elias kay Ibarra.
Noli Me Tangere,33,Ang Malayang Isipan,11,Ipinangako ni Ibarra na hindi nito ipagsasabi kaninuman ang babalang galing kay Elias.
Noli Me Tangere,33,Ang Malayang Isipan,12,Nangako din si Elias kay Ibarra na ito ay dadating kung sakaling mangailangan ng tulong ang binata.
Noli Me Tangere,34,Ang Pananghalian,1,Magsasalu-salo ang mga espesyal na tao sa San Diego sa isang tanghalian.
Noli Me Tangere,34,Ang Pananghalian,2,"Kabilang sa mga panauhin sina Ibarra, ang alkalde, Maria Clara, Kapitan Tiago, Padre Salvi, Padre Sibyla, ang alperes, ang tinyente, ang eskribano, at ilang mga kadalagahan."
Noli Me Tangere,34,Ang Pananghalian,3,Nakapwesto sa magkabilang dulo ng lamesa si Ibarra at ang alkalde.
Noli Me Tangere,34,Ang Pananghalian,4,Habang kumakain ay may dumating na telegrama para kay Kapitan Tiago na nagsasabing darating ang Kapitan Heneral at ito ay tutuloy sa bahay nila.
Noli Me Tangere,34,Ang Pananghalian,5,Iba’t-ibang reaksyon ang narinig mula sa mga panauhin.
Noli Me Tangere,34,Ang Pananghalian,6,Malaking sampal kila Padre Salvi at Padre Sibyla nang piliin ng Kapitan Heneral na tumuloy sa bahay ni Kapitan Tiago kaysa tumuloy sa kumbento.
Noli Me Tangere,34,Ang Pananghalian,7,Maya-maya ay napatigil ang lahat sa pagkain nang makitang parating si Padre Damaso na nakangiti.
Noli Me Tangere,34,Ang Pananghalian,8,Nagsimula na namang paringgan ni Padre Damaso si Ibarra.
Noli Me Tangere,34,Ang Pananghalian,9,Iniba ng alkalde ang usapan ngunit hindi parin nagpapatinag ang pari.
Noli Me Tangere,34,Ang Pananghalian,10,Pilit namang nagtitimpi ang binata sa kabila ng mga naririnig nito.
Noli Me Tangere,34,Ang Pananghalian,11,Patuloy parin sa pagsasalita ang pari hanggang sa mapunta ang usapan tungkol sa ama ni Ibarra na si Don Rafael.
Noli Me Tangere,34,Ang Pananghalian,12,Doon ay hindi na niya kinaya ni Ibarra ang sarili.
Noli Me Tangere,34,Ang Pananghalian,13,Sa galit ay kamuntikan na nitong saksakin ang pari.
Noli Me Tangere,34,Ang Pananghalian,14,Mabuti nalang at napigilan siya ni Maria Clara.
Noli Me Tangere,34,Ang Pananghalian,15,Muli itong huminahon at piniling umalis na lamang.
Noli Me Tangere,35,Ang Usap-usapan,1,Iba’t-ibang balita ang nagkalat sa bayan tungkol sa nangyari sa tanghalian.
Noli Me Tangere,35,Ang Usap-usapan,2,May mga balitang nagkalat na patay na daw ang pari.
Noli Me Tangere,35,Ang Usap-usapan,3,Mas marami naman ang pumanig sa pari dahil kung nakapagpigil lang sana ito ay hindi sana iyon mangyayari.
Noli Me Tangere,35,Ang Usap-usapan,4,Ipinagtanggol naman ni Don Filipo si Ibarra.
Noli Me Tangere,35,Ang Usap-usapan,5,Aniya walang sinuman ang makakapagtimpi sa mga salitang binitiwan ng pari.
Noli Me Tangere,35,Ang Usap-usapan,6,Ayon sa alkalde ay wala naman silang magagawa dahil laging mga pari ang tama.
Noli Me Tangere,35,Ang Usap-usapan,7,Kaya kung sinuman ang pumanig kay Ibarra ay magkakaproblema.
Noli Me Tangere,35,Ang Usap-usapan,8,"Dagdag pa ng isang babae, kung siya daw ang ina ni Ibarra ay namatay na ito sa kahihiyan."
Noli Me Tangere,35,Ang Usap-usapan,9,Nalugod naman si Kapitan Maria sa ginawang pagtatanggol ni Ibarra sa ama.
Noli Me Tangere,35,Ang Usap-usapan,10,Marami naman ang nabahala na baka hindi na matuloy ang pagpapatayo ng paaralan.
Noli Me Tangere,35,Ang Usap-usapan,11,Naniniwala sila na ang paaralan na iyon ang magiging daan upang magkaroon ng magandang kinabukasn ang kanilang mga anak.
Noli Me Tangere,36,Ang Unang Suliranin,1,Napuno ng kalungkutan si Maria Clara nang malaman na ekskomunikado sa simbahan si Ibarra.
Noli Me Tangere,36,Ang Unang Suliranin,2,Kahit na anong gawing pagpapasaya ni Tiya Isabel at Andeng ay hindi umuubra.
Noli Me Tangere,36,Ang Unang Suliranin,3,Nangako si Andeng na gagawa siya ng paraan para makausap ni Maria Clara si Ibarra.
Noli Me Tangere,36,Ang Unang Suliranin,4,Mas lalo pang nalungkot ang dalaga ng ibalita sa kaniya ni kapitan Tiago ang pinag-uutos ng simbahan.
Noli Me Tangere,36,Ang Unang Suliranin,5,Bilin ni Padre Damaso na putulin na ang relasyon ng magkasintahan dahil kung hindi ay si Kapitan Tiago ang mapaparusahan.
Noli Me Tangere,36,Ang Unang Suliranin,6,Bilin naman ni Padre Sibyla na huwag papapuntahin sa bahay nila si Ibarra.
Noli Me Tangere,36,Ang Unang Suliranin,7,Katwiran ni Kapitan Tiago meron daw siyang limampung libong pisong utang sa binata kung kaya’t nakikipagkaibigan ito sa kanya ngunit walang pakialam ang mga pari.
Noli Me Tangere,36,Ang Unang Suliranin,8,Lalo pang nagimbal si Maria Clara sa sunod na balita ni Kapitan Tiago na dumating na daw ang binatang pinsan ni Padre Damaso mula Espanya na siyang nararapat daw nitong maging kasintahan.
Noli Me Tangere,36,Ang Unang Suliranin,9,Maging si Tiya Isabel ay nagulat at nagalit sa mga balitang dala-dala ni Kapitan Tiago.
Noli Me Tangere,36,Ang Unang Suliranin,10,Ngunit walang magagawa si Kapitan Tiago dahil manganganib ang kaluluwa nito kung hindi susunod.
Noli Me Tangere,36,Ang Unang Suliranin,11,Ilang sandali pa’y dumating na din ang Kapitan Heneral.
Noli Me Tangere,36,Ang Unang Suliranin,12,Dali-daling tumakbo si Maria Clara sa kanyang kwarto at doon ay lumuhod sa birhen.
Noli Me Tangere,36,Ang Unang Suliranin,13,Taimtim siyang nanalangin na may kasamang pag-iyak.
Noli Me Tangere,36,Ang Unang Suliranin,14,Pumasok naman si Tiya Isabel sa silid ni Maria Clara dahil ito ay pinapatawag ng Kapitan Heneral.
Noli Me Tangere,37,Ang Kapitan Heneral,1,Ipinatawag ng Kapitan Heneral si Ibarra.
Noli Me Tangere,37,Ang Kapitan Heneral,2,Ang akala ni Ibarra ay magagalit sa kanya ang Kapitan Heneral matapos itong kausapin ngunit lumabas ito ng silid na nakangiti.
Noli Me Tangere,37,Ang Kapitan Heneral,3,Pinapakita nito ang kabutihang loob ng Heneral.
Noli Me Tangere,37,Ang Kapitan Heneral,4,Iritang-irita naman ang mga pari habang nag-iintay na matapos ang usapan ng dalawa.
Noli Me Tangere,37,Ang Kapitan Heneral,5,Inakala nilang sila ang unang kakausapin ng Heneral.
Noli Me Tangere,37,Ang Kapitan Heneral,6,"Magkakasunod na pumasok si Padre Sibyla, Padre Salvi, Padre Martin, at ang iba pang mga pari."
Noli Me Tangere,37,Ang Kapitan Heneral,7,Hinanap ng Heneral si Padre Damaso ngunit wala naman ang pari doon sa kadahilanang ito ay may sakit.
Noli Me Tangere,37,Ang Kapitan Heneral,8,Sunod na pumasok at nagbigay galang sina Kapitan Tiago at Maria Clara.
Noli Me Tangere,37,Ang Kapitan Heneral,9,Humanga ang Kapitan Heneral sa dalaga dahil sa lakas ng loob na ipinamalas nito sa kabila ng pag-aaway ng nobyo at ng pari.
Noli Me Tangere,37,Ang Kapitan Heneral,10,Nang dumating si Ibarra ay agad nagpaalala si Padre Salvi na si Ibarra ay ekskomunikado ngunit hindi naman ito pinansin ng Kapitan Heneral sa halip ay inalala nito ang may sakit na si Padre Damaso.
Noli Me Tangere,37,Ang Kapitan Heneral,11,Binati at pinuri naman ng Heneral ang ginawang pagtatanggol ni Ibarra sa kanyang ama.
Noli Me Tangere,37,Ang Kapitan Heneral,12,Nangako pa itong kakausapin ang Arsobispo tungkol sa pagiging ekskomunikado ng binata.
Noli Me Tangere,37,Ang Kapitan Heneral,13,Nais namang makaharap muli ng Heneral si Maria Clara bago ito umalis patungo Espanya.
Noli Me Tangere,37,Ang Kapitan Heneral,14,Inanyayahan naman nito ang alkalde na samahan siya sa kanyang paglilibot.
Noli Me Tangere,37,Ang Kapitan Heneral,15,Iminungkahi ng Kapitan Heneral na ipagbili nalang ni Ibarra ang kanyang mga ari-arian dito sa Pilipinas at sa Espanya nalang manirahan.
Noli Me Tangere,37,Ang Kapitan Heneral,16,Ngunit para kay Ibarra higit na mas matamis ang manirahan sa sariling bayan.
Noli Me Tangere,37,Ang Kapitan Heneral,17,Hinabilin nito kay Ibarra na kausapin si Maria Clara at papuntahin sa kanya si Kapitan Tiago.
Noli Me Tangere,37,Ang Kapitan Heneral,18,Ang bilin ng Heneral sa alkalde ay protektahan si Ibarra dahil sa magandang plano nito para sa bayan.
Noli Me Tangere,37,Ang Kapitan Heneral,19,Nang dumating si Kapitan Tiago ay ipinaabot nito ang paghanga dahil sa pagkakaroon ng mabuting anak at mamanugangin.
Noli Me Tangere,37,Ang Kapitan Heneral,20,Nagmungkahi siya na gawing ninong sa kasal ng dalawa.
Noli Me Tangere,37,Ang Kapitan Heneral,21,Nagtungo naman si Ibarra sa silid ni Maria Clara ngunit bigo itong makita ang dalaga.
Noli Me Tangere,37,Ang Kapitan Heneral,22,Sinabi ni Sinang na isulat nalang niya ang gusto niyang sabihin kay Maria Clara dahil sila ay patungo sa dulaan.
Noli Me Tangere,38,Ang Prusisyon,1,"Kinagabihan, nagsimula na ang sunod-sunod na ingay ng mga paputok at sinabayan pa ito ng pagkalembang ng kampana."
Noli Me Tangere,38,Ang Prusisyon,2,Itinayo sa tapat ng bahay ng alperes ang isang kubo kung saan gaganapin ang pabasa sa banal na patron.
Noli Me Tangere,38,Ang Prusisyon,3,"Nag-inspeksyon din ang kapitan sa buong bayan kasa-kasama sina Ibarra, Kapitan Tiago, at ang alperes."
Noli Me Tangere,38,Ang Prusisyon,4,Ayaw sanang sumama ni Ibarra sa paglilibot dahil mas gusto niyang panoorin ang prusisyon mula sa balkonahe nina Maria Clara ngunit nahihiya naman itong tumanggi sa paanyaya ng Kapitan Heneral.
Noli Me Tangere,38,Ang Prusisyon,5,Tatlong sakristan ang nangunguna sa prusisyon na sinundan naman ng mga estudyante at mga guro.
Noli Me Tangere,38,Ang Prusisyon,6,Kasama rin sa pila ang mga batang may hawak na makukulay na parol.
Noli Me Tangere,38,Ang Prusisyon,7,Palakad-lakad ang mga gwardiya sibil habang mahigpit na nagmamasid sa paligid upang mapanatili ang kaayusan ng prusisyon.
Noli Me Tangere,38,Ang Prusisyon,8,"Habang nakikita naman ni Pilosopo Tasyo ang mga paputok, bulaklak, parol, at mga kandila na siyang nagpapaganda sa paligid ay bubulong-bulong ito."
Noli Me Tangere,38,Ang Prusisyon,9,Aniya hindi mahalaga kung ano ang dinadamit mo o kung ano ang mga nakadisenyo sa paligid.
Noli Me Tangere,38,Ang Prusisyon,10,Ang mahalaga ay ang mabuting gawa hindi lamang garbo ng mga salita.
Noli Me Tangere,38,Ang Prusisyon,11,Isang batang lalaki na may pakpak ang lumabas sa entablado upang pasimulan ang ang pabasa.
Noli Me Tangere,38,Ang Prusisyon,12,Muling nagpatuloy sa pagtugtog ang banda at paglakad ng prusisyon.
Noli Me Tangere,38,Ang Prusisyon,13,Nang mapatapat ang karosa ng Birhen sa harap ng bahay ni Kapitan Tiago ay may narinig sila na isang mala-anghel na tinig.
Noli Me Tangere,38,Ang Prusisyon,14,Boses iyon ni Maria Clara na umaawit ng Ave Maria habang tumutugtog ng pyano.
Noli Me Tangere,38,Ang Prusisyon,15,Ramdam na ramdam ang kalungkutan ng dalaga sa kanyang pag-awit.
Noli Me Tangere,38,Ang Prusisyon,16,Dinig na dinig din ni Ibarra ang awit ni Maria Clara na puno ng lungkot at pait.
Noli Me Tangere,38,Ang Prusisyon,17,Hindi napansin ni Ibarra na pinagmamasdan pala siya ng Kapitan Heneral.
Noli Me Tangere,38,Ang Prusisyon,18,Niyaya ng Heneral si Ibarra sa hapagkainan at pinag-usapan nila ang dalawang batang nawawala na sina Crispin at Basilio.
Noli Me Tangere,39,Si Donya Consolacion,1,Sa pagdaraanan ng prusisyon tanging ang tinitirahan lang ng alperes at ang kaniyang esposa ang nakasara ang bintana.
Noli Me Tangere,39,Si Donya Consolacion,2,Wala ding kandilang nakasindi sa bahay.
Noli Me Tangere,39,Si Donya Consolacion,3,"Hindi lingid sa nakakarami, mahigpit na ipinag-uutos ng alperes sa kanyang esposa na huwag itong lalabas."
Noli Me Tangere,39,Si Donya Consolacion,4,Takot ang puno ng mga gwardiya sibil na makita at maamoy ng Kapitan Heneral ang di kaaya-ayang amoy ng Donya.
Noli Me Tangere,39,Si Donya Consolacion,5,Siya si Donya Consolacion.
Noli Me Tangere,39,Si Donya Consolacion,6,Wala namang pakialam ang Donya sa kung ano ang sasabihin ng iba.
Noli Me Tangere,39,Si Donya Consolacion,7,Kahit laging usap-usapan ang tuyot na tabako na laging nakasalampak sa labi niya; kahit laman ng tsismis ang buhol-buhol niyang mga buhok at ang napakaingay na bibig naniniwala pa din siya na siya ang pinakamaganda.
Noli Me Tangere,39,Si Donya Consolacion,8,Ang mahalaga kay Donya Consolacion ay siya ang reyna ng mga gwardiya sibil at senyora ng mga utusan at asawa ng alperes.
Noli Me Tangere,39,Si Donya Consolacion,9,Narinig ni Donya Consolacion ang awit ni Sisa na nasa kulungan.
Noli Me Tangere,39,Si Donya Consolacion,10,Inutusan ng Donya ang gwardiya sibil na papanhikin ang umaawit.
Noli Me Tangere,39,Si Donya Consolacion,11,Inutusan niya si Sisa na muling kumanta ngunit hindi agad ito sumunod dahilan kung kaya ang lahat ng galit niya sa asawa ay ibinuhos niya sa kaawa-awang si Sisa.
Noli Me Tangere,39,Si Donya Consolacion,12,Sa inis ng Donya ay inutusan niya ang gwardiya sibil na pakantahin si Sisa.
Noli Me Tangere,39,Si Donya Consolacion,13,Sinunod naman ito at umawit ng isang malungkot na awit ng pag-ibig.
Noli Me Tangere,39,Si Donya Consolacion,14,Sa simula ng pagkanta ay pinagtawanan lamang ito ng Donya subalit ito ay unti-unting nawala.
Noli Me Tangere,39,Si Donya Consolacion,15,Naging seryoso siya sa pakikinig at nakangangang pinagmamasdan ang umaawit.
Noli Me Tangere,39,Si Donya Consolacion,16,Pinahinto ng Donya si Sisa sa pag-awit at palihim namang napangiti ang katulong nang malamang marunong palang magsalita ang Donya ng Filipino.
Noli Me Tangere,39,Si Donya Consolacion,17,Muli niyang inutusan si Sisa na sumayaw ngunit hindi ito sumunod.
Noli Me Tangere,39,Si Donya Consolacion,18,Nagalit muli ang Donya at pinaglalatigo si Sisa.
Noli Me Tangere,39,Si Donya Consolacion,19,Dahil sa pangyayaring ito ay nahubaran ng damit si Sisa at nagdugo ang kanyang mga sugat.
Noli Me Tangere,39,Si Donya Consolacion,20,Nagalit ang alperes nang makita ang pangyayaring ito.
Noli Me Tangere,39,Si Donya Consolacion,21,"Inutusan ng alperes ang isang kawal na damitan, pakainin, at gamutin ang mga sugat nito dahil bukas ay ihahatid si Sisa kay Ibarra."
Noli Me Tangere,40,Ang Karapatan at Lakas,1,Alas-dyes ng gabi nang sinimulang paputukin ang mga huling kwitis hudyat ng pagsisimula ng dula.
Noli Me Tangere,40,Ang Karapatan at Lakas,2,Karamihan sa mga tao ay papunta na upang manood ng nasabing pagtatanghal.
Noli Me Tangere,40,Ang Karapatan at Lakas,3,Sa unang hanay nakaupo ang mga sikat na tao sa bayan katulad ng mga Kastila at opisyal ng bayan.
Noli Me Tangere,40,Ang Karapatan at Lakas,4,Samantala ang mga hindi nabanggit ay nakaupo sa likuran.
Noli Me Tangere,40,Ang Karapatan at Lakas,5,Ang mga maralita naman ay makakatayo lamang sa mga upuang dala-dala nila.
Noli Me Tangere,40,Ang Karapatan at Lakas,6,Pinamumunuan ni Don Filipo ang dula dahil abala sa pagsusugal ang alkalde ng mga gabing iyon.
Noli Me Tangere,40,Ang Karapatan at Lakas,7,"Nagdatingan na ang iba pang mga panauhin katulad ni Maria Clara kasama ang kanyang mga kaibigan, si Padre Damaso, si Padre Salvi, at ilang Kastilang panauhin."
Noli Me Tangere,40,Ang Karapatan at Lakas,8,Maya-maya pa ay sinimulan na ang palabas sa pag-awit nina Chananay at Marianito.
Noli Me Tangere,40,Ang Karapatan at Lakas,9,Habang abala sa panonood ang lahat napansin naman ni Padre Damaso ang noo’y matamlay at may dinaramdam na si Maria Clara.
Noli Me Tangere,40,Ang Karapatan at Lakas,10,Nasa ikalawang bahagi na ng dula nang dumating si Crisostomo Ibarra.
Noli Me Tangere,40,Ang Karapatan at Lakas,11,Napabuntong hininga si Padre Damaso nang makita niyang nakatingin ang lahat sa dumating na binata.
Noli Me Tangere,40,Ang Karapatan at Lakas,12,Hindi naman ito pinansin ni Ibarra at agad na tumabi kay Maria Clara.
Noli Me Tangere,40,Ang Karapatan at Lakas,13,"Nang nakita ni Padre Damaso na masayang nag-uusap ang magkasintahan, agad itong tumungo at nakipagkomprontasyon kay Don Filipo."
Noli Me Tangere,40,Ang Karapatan at Lakas,14,Ngunit isa si Ibarra sa may pinakamalaking abuloy kung kaya’t hindi niya ito maaaring paalisin.
Noli Me Tangere,40,Ang Karapatan at Lakas,15,"Dahil hindi napaalis si Ibarra, si Padre Damaso na lang ang umalis kasama ng ibang pari."
Noli Me Tangere,40,Ang Karapatan at Lakas,16,Ilang sandali pa’y umalis na din si Ibarra sa dula dahil sa kahihiyan nito.
Noli Me Tangere,40,Ang Karapatan at Lakas,17,Aniya meron pa siyang ibang lalakarin sa araw na iyon.
Noli Me Tangere,40,Ang Karapatan at Lakas,18,Habang nanonood ang lahat ay may dalawang sundalo ang dumating at inutos na itigil ang pagtatanghal sa kadahilanang hindi daw makatulog sa ingay ang alperes at ang senyora.
Noli Me Tangere,40,Ang Karapatan at Lakas,19,Nagkagulo naman ang lahat ng hindi pagbigyan ni Don Filipo ang utos ng dalawang sundalo.
Noli Me Tangere,40,Ang Karapatan at Lakas,20,Galit na galit ang mga tao dahil sa pagpapahinto ng tanghalan.
Noli Me Tangere,40,Ang Karapatan at Lakas,21,Pinagbabato ng mga lalaki ang dalawang sundalo at pinalibutan naman ito ng mga kwardriyerong may hawak na espada.
Noli Me Tangere,40,Ang Karapatan at Lakas,22,Muling bumalik si Ibarra at agad na hinanap si Maria Clara.
Noli Me Tangere,40,Ang Karapatan at Lakas,23,Humingi ng tulong si Don Filipo kay Ibarra na patigilin ang kaguluhan ng lahat ngunit hindi ito kaya ng binata dahil sa sobrang dami ng tao.
Noli Me Tangere,40,Ang Karapatan at Lakas,24,Mabuti nalang at naroroon si Elias sa lugar nang mangyari ang gulo.
Noli Me Tangere,40,Ang Karapatan at Lakas,25,Humingi ng tulong ang binata kay Elias.
Noli Me Tangere,40,Ang Karapatan at Lakas,26,Ilang saglit pa’y unti-unting naging bulungan ang malakas na sigawan ng mga tao.
Noli Me Tangere,40,Ang Karapatan at Lakas,27,Habang nagkakagulo naman ang lahat ay naroon si Padre Salvi sa itaas ng kumbento na nagmamasid sa lahat ng tao.
Noli Me Tangere,40,Ang Karapatan at Lakas,28,Napansin niyang wala si Maria Clara doon kaya naisip nitong baka itinanan na siya ni Ibarra.
Noli Me Tangere,40,Ang Karapatan at Lakas,29,Mabilis na nagbihis ang pari at lumabas ng kumbento.
Noli Me Tangere,40,Ang Karapatan at Lakas,30,Nagtungo ito sa plasa upang hanapin ang dalaga ngunit wala ito doon.
Noli Me Tangere,40,Ang Karapatan at Lakas,31,Sunod namang nagpunta ang pari sa bahay ni Kapitan Tiago at doon ay natagpuan ang dalaga na nakahiga sa kanyang silid.
Noli Me Tangere,41,Dalawang Dalaw,1,Nang gabing iyon ay hindi makatulog si Ibarra kaya inaliw nito ang sarili sa kanyang laboratoryo.
Noli Me Tangere,41,Dalawang Dalaw,2,Dahil sa kanyang ginagawa ay di na napansin ng binata ang mabilis na takbo ng oras.
Noli Me Tangere,41,Dalawang Dalaw,3,Maya- maya ay dumating si Elias upang ibalita na nagkasakit si Maria Clara.
Noli Me Tangere,41,Dalawang Dalaw,4,Kinuha na rin ni Ibarra ang pagkakataon upang itanong kay Elias kung paano nito napatigil ang kaguluhang nangyari sa plasa.
Noli Me Tangere,41,Dalawang Dalaw,5,"Aniya, kilala niya ang magkapatid na nanguna sa kaguluhan dahil minsan na nitong iniligtas ang magkapatid sa pagpaparusa."
Noli Me Tangere,41,Dalawang Dalaw,6,Kinausap ni Elias ang magkapatid at sila na mismo ang nakiusap sa iba na magsitigil na.
Noli Me Tangere,41,Dalawang Dalaw,7,Ilang sandali pa ay umalis na rin si Elias.
Noli Me Tangere,41,Dalawang Dalaw,8,Nagbihis na rin si Ibarra at nagtungo sa bahay ng dalaga.
Noli Me Tangere,41,Dalawang Dalaw,9,Sa kaniyang paglalakad ay may nakasalubong siyang lalaki na may pilat sa kaliwang mukha.
Noli Me Tangere,41,Dalawang Dalaw,10,"Siya si Lucas, kapatid ng taong dilaw."
Noli Me Tangere,41,Dalawang Dalaw,11,Mangahas na nagtanong si Lucas kung magkano ang danyos na ibibigay ni Ibarra sa pamilya ng taong dilaw.
Noli Me Tangere,41,Dalawang Dalaw,12,Pinakiusapan ni Ibarra si Lucas na kakausapin nalang niya ito sa ibang araw dahil may dadalawin pa ito.
Noli Me Tangere,41,Dalawang Dalaw,13,Sa sama ng kalooban ni Lucas ay inisip niyang iisang dugo ang dumadaloy sa ugat nina Ibarra at Don Saturnino na nagparusa naman kaniyang ama.
Noli Me Tangere,41,Dalawang Dalaw,14,"Ani Lucas, magiging magkaibigan lang sila ni Ibarra kung malaking halaga ang ibabayad nito."
Noli Me Tangere,42,Ang Mag-asawang de Espadaña,1,Punong-puno ng pag-aalala ang bahay ni Kapitan Tiago dahil sa may sakit na si Maria Clara.
Noli Me Tangere,42,Ang Mag-asawang de Espadaña,2,"Nagtanong naman si Kapitan Tiago kay Tiya Isabel kung kanino ito magbibigay ng limos upang mabilis na gumaling ang dalaga, sa krus ng Tunasan o sa krus ng Matahong."
Noli Me Tangere,42,Ang Mag-asawang de Espadaña,3,Naisip ng mga ito na mas magiging mabilis ang paggaling ni Maria Clara kung parehas itong bibigyan ng limos.
Noli Me Tangere,42,Ang Mag-asawang de Espadaña,4,Nasa silid ang magpinsang Sinang at Victoria na silang nagbabantay sa may sakit.
Noli Me Tangere,42,Ang Mag-asawang de Espadaña,5,Habang si Andeng naman ay nagpupunas ng kubyertos.
Noli Me Tangere,42,Ang Mag-asawang de Espadaña,6,Ilang sandali pa ay dumating si Don Tiburcio de Espadaña kasama ang asawa nitong si Donya Victorina de los Reyes de Espadaña at si Linares na inaanak ng isang kamag-anak ni Padre Damaso.
Noli Me Tangere,42,Ang Mag-asawang de Espadaña,7,Ipinaakyat ni Tiya Isabel ang mga bagahe sa kanilang katulong habang sinamahan naman ni Kapitan Tiago ang tatlo sa kani-kanilang silid.
Noli Me Tangere,42,Ang Mag-asawang de Espadaña,8,Si Donya Victorina ay apatnapu’t limang taong gulang na ngunit ipinapamalita niyang siya’y tatlumpu’t dalawang taong gulang lamang.
Noli Me Tangere,42,Ang Mag-asawang de Espadaña,9,Pangarap niya ang makapangasawa ng taga- ibang bansa ngunit wala sa mga ito ang nagkakagusto sa kanya.
Noli Me Tangere,42,Ang Mag-asawang de Espadaña,10,Hindi na ito nagdalawang-isip na magpakasal kay Don Tiburcio na bagamat patpatin at pilay ay makikitaan naman ng pagiging isang tunay na Espanyol.
Noli Me Tangere,42,Ang Mag-asawang de Espadaña,11,Si Don Tiburcio naman ay dating namamasukan bilang katulong sa ospital ng Espanya.
Noli Me Tangere,42,Ang Mag-asawang de Espadaña,12,Sapilitan itong namasukan sa barkong Salvador na nag-iikot sa Asya.
Noli Me Tangere,42,Ang Mag-asawang de Espadaña,13,Dahil sa ito’y napilay sa pagtulong sa nabigasyon at naging masasakitin ay pinababa na ito ng barko ng dumaan sa Pilipinas.
Noli Me Tangere,42,Ang Mag-asawang de Espadaña,14,Nang wala nang tumutulong na kababayan ay pinayuhan itong magpanggap bilang isang doktor.
Noli Me Tangere,42,Ang Mag-asawang de Espadaña,15,Sa simula ay maliit palang ang singil nito sa mga pasyente niya ngunit dahil gumaling ang mga nireresetahan ay nagtaas na din ito ng singil.
Noli Me Tangere,42,Ang Mag-asawang de Espadaña,16,Hindi lingid sa kanya may isang Kastilang manggagamot ang nakaalam sa pagpapanggap nito.
Noli Me Tangere,42,Ang Mag-asawang de Espadaña,17,Dahil dito ay nawalan siya ng pasyente at nagdesisyong bumalik nalang sa panlilimos ngunit napangasawa naman nito si Donya Victorina.
Noli Me Tangere,42,Ang Mag-asawang de Espadaña,18,Binihisan ng Donya si Don Tiburcio upang magmukhang kagalang-galang sa harap ng marami.
Noli Me Tangere,42,Ang Mag-asawang de Espadaña,19,Marami naman ang natawa nang gustuhin ng Donya na tawagin din siyang doktora.
Noli Me Tangere,42,Ang Mag-asawang de Espadaña,20,Sila ay ang mag-asawang doktor na wala namang diploma.
Noli Me Tangere,42,Ang Mag-asawang de Espadaña,21,Inakala ng Donya na siya ay buntis matapos ang ilang buwang pagsasama ng dalawa.
Noli Me Tangere,42,Ang Mag-asawang de Espadaña,22,Pinangarap ni Donya Victorina na sa Espanya manganak.
Noli Me Tangere,42,Ang Mag-asawang de Espadaña,23,Nakasakay na sa barko si Linares nang malaman na hindi pala ito nagbubuntis at namimilog lang ang katawan dahil sa katabaan.
Noli Me Tangere,42,Ang Mag-asawang de Espadaña,24,Habang nakain ng meryenda ang tatlo sa bahay ni Kapitan Tiago ay dumating si Padre Salvi.
Noli Me Tangere,42,Ang Mag-asawang de Espadaña,25,Ipinakilala ng mag-asawa sa pari si Linares.
Noli Me Tangere,42,Ang Mag-asawang de Espadaña,26,Makikita sa itsura ng Donya ang pagkamangha nang banggitin ni Kapitan Tiago na tumuloy ang Kapitan Heneral sa bahay nito.
